embedding_index,filename,image_path,identity_id,label,split,images_per_identity
1265,045334.png,/nas-ctm01/datasets/public/celeba/045334.png,1371,10,train,30
1266,045350.png,/nas-ctm01/datasets/public/celeba/045350.png,5786,100,test,25
1267,045397.png,/nas-ctm01/datasets/public/celeba/045397.png,8896,170,train,26
1268,045470.png,/nas-ctm01/datasets/public/celeba/045470.png,7195,142,test,30
1269,045489.png,/nas-ctm01/datasets/public/celeba/045489.png,5394,88,train,30
1270,045503.png,/nas-ctm01/datasets/public/celeba/045503.png,6751,127,val,28
1271,045517.png,/nas-ctm01/datasets/public/celeba/045517.png,9056,174,train,27
1272,045528.png,/nas-ctm01/datasets/public/celeba/045528.png,4808,73,train,30
1273,045535.png,/nas-ctm01/datasets/public/celeba/045535.png,8783,167,train,30
1274,045553.png,/nas-ctm01/datasets/public/celeba/045553.png,4672,71,test,30
1275,045594.png,/nas-ctm01/datasets/public/celeba/045594.png,10134,195,test,30
1276,045618.png,/nas-ctm01/datasets/public/celeba/045618.png,10060,192,train,29
1277,045650.png,/nas-ctm01/datasets/public/celeba/045650.png,6860,131,train,30
1278,045706.png,/nas-ctm01/datasets/public/celeba/045706.png,4511,68,test,30
1279,045713.png,/nas-ctm01/datasets/public/celeba/045713.png,6042,105,train,29
1280,045728.png,/nas-ctm01/datasets/public/celeba/045728.png,3386,49,train,28
1281,045730.png,/nas-ctm01/datasets/public/celeba/045730.png,4672,71,train,30
1282,045745.png,/nas-ctm01/datasets/public/celeba/045745.png,6682,124,train,28
1283,046110.png,/nas-ctm01/datasets/public/celeba/046110.png,4819,74,train,27
1284,046173.png,/nas-ctm01/datasets/public/celeba/046173.png,6928,135,train,30
1285,046177.png,/nas-ctm01/datasets/public/celeba/046177.png,289,1,train,30
1286,046225.png,/nas-ctm01/datasets/public/celeba/046225.png,10095,194,train,28
1287,046249.png,/nas-ctm01/datasets/public/celeba/046249.png,5815,101,train,30
1288,046311.png,/nas-ctm01/datasets/public/celeba/046311.png,5182,84,test,29
1289,046328.png,/nas-ctm01/datasets/public/celeba/046328.png,8454,159,val,30
1290,046349.png,/nas-ctm01/datasets/public/celeba/046349.png,4672,71,train,30
1291,046362.png,/nas-ctm01/datasets/public/celeba/046362.png,6928,135,test,30
1292,046372.png,/nas-ctm01/datasets/public/celeba/046372.png,1128,6,train,30
1293,046378.png,/nas-ctm01/datasets/public/celeba/046378.png,289,1,train,30
1294,046447.png,/nas-ctm01/datasets/public/celeba/046447.png,9091,176,train,30
1295,046535.png,/nas-ctm01/datasets/public/celeba/046535.png,10134,195,val,30
1296,046540.png,/nas-ctm01/datasets/public/celeba/046540.png,2805,40,test,30
1297,046602.png,/nas-ctm01/datasets/public/celeba/046602.png,10134,195,train,30
1298,046770.png,/nas-ctm01/datasets/public/celeba/046770.png,4936,77,train,30
1299,046887.png,/nas-ctm01/datasets/public/celeba/046887.png,4936,77,train,30
1300,047031.png,/nas-ctm01/datasets/public/celeba/047031.png,5827,102,train,30
1301,047060.png,/nas-ctm01/datasets/public/celeba/047060.png,3263,48,train,28
1302,047067.png,/nas-ctm01/datasets/public/celeba/047067.png,1128,6,train,30
1303,047079.png,/nas-ctm01/datasets/public/celeba/047079.png,534,2,train,30
1304,047112.png,/nas-ctm01/datasets/public/celeba/047112.png,5489,93,val,30
1305,047161.png,/nas-ctm01/datasets/public/celeba/047161.png,6921,134,train,26
1306,047168.png,/nas-ctm01/datasets/public/celeba/047168.png,5182,84,train,29
1307,047200.png,/nas-ctm01/datasets/public/celeba/047200.png,6354,117,train,30
1308,047218.png,/nas-ctm01/datasets/public/celeba/047218.png,5815,101,train,30
1309,047234.png,/nas-ctm01/datasets/public/celeba/047234.png,5382,87,train,29
1310,047241.png,/nas-ctm01/datasets/public/celeba/047241.png,3056,46,test,28
1311,047283.png,/nas-ctm01/datasets/public/celeba/047283.png,10144,196,train,28
1312,047286.png,/nas-ctm01/datasets/public/celeba/047286.png,4832,75,val,30
1313,047349.png,/nas-ctm01/datasets/public/celeba/047349.png,5473,90,train,30
1314,047413.png,/nas-ctm01/datasets/public/celeba/047413.png,5489,93,train,30
1315,047424.png,/nas-ctm01/datasets/public/celeba/047424.png,9056,174,train,27
1316,047442.png,/nas-ctm01/datasets/public/celeba/047442.png,4439,64,train,30
1317,047501.png,/nas-ctm01/datasets/public/celeba/047501.png,6042,105,train,29
1318,047504.png,/nas-ctm01/datasets/public/celeba/047504.png,6420,121,test,30
1319,047510.png,/nas-ctm01/datasets/public/celeba/047510.png,3569,50,train,29
1320,047526.png,/nas-ctm01/datasets/public/celeba/047526.png,9206,180,train,30
1321,047532.png,/nas-ctm01/datasets/public/celeba/047532.png,6337,115,train,29
1322,047542.png,/nas-ctm01/datasets/public/celeba/047542.png,3896,54,train,29
1323,047585.png,/nas-ctm01/datasets/public/celeba/047585.png,2296,34,train,29
1324,047587.png,/nas-ctm01/datasets/public/celeba/047587.png,5101,82,train,27
1325,047592.png,/nas-ctm01/datasets/public/celeba/047592.png,9678,184,val,30
1326,047595.png,/nas-ctm01/datasets/public/celeba/047595.png,5704,97,train,27
1327,047662.png,/nas-ctm01/datasets/public/celeba/047662.png,6997,136,test,28
1328,047665.png,/nas-ctm01/datasets/public/celeba/047665.png,1467,13,train,30
1329,047671.png,/nas-ctm01/datasets/public/celeba/047671.png,8208,155,train,29
1330,047740.png,/nas-ctm01/datasets/public/celeba/047740.png,1493,14,test,29
1331,047752.png,/nas-ctm01/datasets/public/celeba/047752.png,4955,80,train,30
1332,047841.png,/nas-ctm01/datasets/public/celeba/047841.png,9731,185,train,30
1333,047938.png,/nas-ctm01/datasets/public/celeba/047938.png,1946,20,test,30
1334,047961.png,/nas-ctm01/datasets/public/celeba/047961.png,2643,38,train,29
1335,047992.png,/nas-ctm01/datasets/public/celeba/047992.png,5182,84,train,29
1336,048006.png,/nas-ctm01/datasets/public/celeba/048006.png,7138,139,train,29
1337,048021.png,/nas-ctm01/datasets/public/celeba/048021.png,1493,14,train,29
1338,048027.png,/nas-ctm01/datasets/public/celeba/048027.png,5394,88,train,30
1339,048055.png,/nas-ctm01/datasets/public/celeba/048055.png,4511,68,train,30
1340,048076.png,/nas-ctm01/datasets/public/celeba/048076.png,4702,72,train,28
1341,048107.png,/nas-ctm01/datasets/public/celeba/048107.png,1990,22,train,30
1342,048138.png,/nas-ctm01/datasets/public/celeba/048138.png,5827,102,train,30
1343,048234.png,/nas-ctm01/datasets/public/celeba/048234.png,5489,93,train,30
1344,048239.png,/nas-ctm01/datasets/public/celeba/048239.png,7004,138,train,30
1345,048297.png,/nas-ctm01/datasets/public/celeba/048297.png,10160,197,train,30
1346,048303.png,/nas-ctm01/datasets/public/celeba/048303.png,9290,183,test,30
1347,048325.png,/nas-ctm01/datasets/public/celeba/048325.png,4672,71,train,30
1348,048370.png,/nas-ctm01/datasets/public/celeba/048370.png,2158,27,train,29
1349,048383.png,/nas-ctm01/datasets/public/celeba/048383.png,95,0,test,30
1350,048393.png,/nas-ctm01/datasets/public/celeba/048393.png,2225,30,test,30
1351,048446.png,/nas-ctm01/datasets/public/celeba/048446.png,6043,106,train,29
1352,048466.png,/nas-ctm01/datasets/public/celeba/048466.png,6439,122,test,30
1353,048474.png,/nas-ctm01/datasets/public/celeba/048474.png,6043,106,train,29
1354,048489.png,/nas-ctm01/datasets/public/celeba/048489.png,10144,196,train,28
1355,048595.png,/nas-ctm01/datasets/public/celeba/048595.png,1990,22,test,30
1356,048636.png,/nas-ctm01/datasets/public/celeba/048636.png,6483,123,train,30
1357,048761.png,/nas-ctm01/datasets/public/celeba/048761.png,6386,120,train,29
1358,048762.png,/nas-ctm01/datasets/public/celeba/048762.png,3386,49,train,28
1359,048792.png,/nas-ctm01/datasets/public/celeba/048792.png,5786,100,train,25
1360,048795.png,/nas-ctm01/datasets/public/celeba/048795.png,2296,34,train,29
1361,048809.png,/nas-ctm01/datasets/public/celeba/048809.png,6928,135,train,30
1362,048815.png,/nas-ctm01/datasets/public/celeba/048815.png,1990,22,train,30
1363,048880.png,/nas-ctm01/datasets/public/celeba/048880.png,95,0,train,30
1364,048891.png,/nas-ctm01/datasets/public/celeba/048891.png,1947,21,test,30
1365,048903.png,/nas-ctm01/datasets/public/celeba/048903.png,8148,153,train,30
1366,048910.png,/nas-ctm01/datasets/public/celeba/048910.png,9789,187,train,30
1367,048932.png,/nas-ctm01/datasets/public/celeba/048932.png,7004,138,train,30
1368,049008.png,/nas-ctm01/datasets/public/celeba/049008.png,6354,117,train,30
1369,049015.png,/nas-ctm01/datasets/public/celeba/049015.png,9056,174,test,27
1370,049106.png,/nas-ctm01/datasets/public/celeba/049106.png,9790,188,test,30
1371,049115.png,/nas-ctm01/datasets/public/celeba/049115.png,5827,102,train,30
1372,049209.png,/nas-ctm01/datasets/public/celeba/049209.png,2066,25,train,30
1373,049236.png,/nas-ctm01/datasets/public/celeba/049236.png,10134,195,train,30
1374,049246.png,/nas-ctm01/datasets/public/celeba/049246.png,6719,126,train,29
1375,049290.png,/nas-ctm01/datasets/public/celeba/049290.png,3569,50,test,29
1376,049362.png,/nas-ctm01/datasets/public/celeba/049362.png,5951,104,train,25
1377,049416.png,/nas-ctm01/datasets/public/celeba/049416.png,6112,110,train,27
1378,049425.png,/nas-ctm01/datasets/public/celeba/049425.png,10160,197,train,30
1379,049517.png,/nas-ctm01/datasets/public/celeba/049517.png,9290,183,train,30
1380,049531.png,/nas-ctm01/datasets/public/celeba/049531.png,8208,155,train,29
1381,049533.png,/nas-ctm01/datasets/public/celeba/049533.png,1947,21,train,30
1382,049577.png,/nas-ctm01/datasets/public/celeba/049577.png,8208,155,train,29
1383,049579.png,/nas-ctm01/datasets/public/celeba/049579.png,5951,104,val,25
1384,049634.png,/nas-ctm01/datasets/public/celeba/049634.png,5482,92,train,29
1385,049654.png,/nas-ctm01/datasets/public/celeba/049654.png,7923,151,val,27
1386,049664.png,/nas-ctm01/datasets/public/celeba/049664.png,3600,51,train,30
1387,049678.png,/nas-ctm01/datasets/public/celeba/049678.png,5046,81,train,30
1388,049687.png,/nas-ctm01/datasets/public/celeba/049687.png,10160,197,train,30
1389,049692.png,/nas-ctm01/datasets/public/celeba/049692.png,9245,181,train,30
1390,049694.png,/nas-ctm01/datasets/public/celeba/049694.png,3017,43,train,29
1391,049839.png,/nas-ctm01/datasets/public/celeba/049839.png,7004,138,train,30
1392,049855.png,/nas-ctm01/datasets/public/celeba/049855.png,8112,152,train,30
1393,049864.png,/nas-ctm01/datasets/public/celeba/049864.png,4511,68,train,30
1394,049882.png,/nas-ctm01/datasets/public/celeba/049882.png,4936,77,train,30
1395,049911.png,/nas-ctm01/datasets/public/celeba/049911.png,6292,114,train,30
1396,049918.png,/nas-ctm01/datasets/public/celeba/049918.png,5382,87,test,29
1397,049925.png,/nas-ctm01/datasets/public/celeba/049925.png,8785,168,train,29
1398,049960.png,/nas-ctm01/datasets/public/celeba/049960.png,1852,19,val,30
1399,049972.png,/nas-ctm01/datasets/public/celeba/049972.png,8692,163,train,27
1400,050071.png,/nas-ctm01/datasets/public/celeba/050071.png,1629,16,train,30
1401,050163.png,/nas-ctm01/datasets/public/celeba/050163.png,8785,168,val,29
1402,050203.png,/nas-ctm01/datasets/public/celeba/050203.png,9138,177,train,30
1403,050207.png,/nas-ctm01/datasets/public/celeba/050207.png,5101,82,val,27
1404,050214.png,/nas-ctm01/datasets/public/celeba/050214.png,4636,70,train,27
1405,050219.png,/nas-ctm01/datasets/public/celeba/050219.png,6928,135,train,30
1406,050279.png,/nas-ctm01/datasets/public/celeba/050279.png,8702,164,test,30
1407,050337.png,/nas-ctm01/datasets/public/celeba/050337.png,8112,152,train,30
1408,050338.png,/nas-ctm01/datasets/public/celeba/050338.png,661,3,train,30
1409,050362.png,/nas-ctm01/datasets/public/celeba/050362.png,1947,21,train,30
1410,050364.png,/nas-ctm01/datasets/public/celeba/050364.png,5382,87,train,29
1411,050487.png,/nas-ctm01/datasets/public/celeba/050487.png,1341,9,test,29
1412,050494.png,/nas-ctm01/datasets/public/celeba/050494.png,5951,104,train,25
1413,050588.png,/nas-ctm01/datasets/public/celeba/050588.png,2805,40,train,30
1414,050604.png,/nas-ctm01/datasets/public/celeba/050604.png,2296,34,train,29
1415,050620.png,/nas-ctm01/datasets/public/celeba/050620.png,6354,117,train,30
1416,050624.png,/nas-ctm01/datasets/public/celeba/050624.png,2898,42,train,28
1417,050651.png,/nas-ctm01/datasets/public/celeba/050651.png,6042,105,train,29
1418,050781.png,/nas-ctm01/datasets/public/celeba/050781.png,6351,116,train,30
1419,050792.png,/nas-ctm01/datasets/public/celeba/050792.png,6803,128,train,29
1420,050796.png,/nas-ctm01/datasets/public/celeba/050796.png,9245,181,train,30
1421,050840.png,/nas-ctm01/datasets/public/celeba/050840.png,1852,19,train,30
1422,050861.png,/nas-ctm01/datasets/public/celeba/050861.png,6386,120,val,29
1423,050901.png,/nas-ctm01/datasets/public/celeba/050901.png,7923,151,train,27
1424,050902.png,/nas-ctm01/datasets/public/celeba/050902.png,3896,54,train,29
1425,050909.png,/nas-ctm01/datasets/public/celeba/050909.png,8783,167,train,30
1426,050998.png,/nas-ctm01/datasets/public/celeba/050998.png,1371,10,train,30
1427,051037.png,/nas-ctm01/datasets/public/celeba/051037.png,4309,60,test,26
1428,051076.png,/nas-ctm01/datasets/public/celeba/051076.png,4702,72,test,28
1429,051098.png,/nas-ctm01/datasets/public/celeba/051098.png,4309,60,train,26
1430,051108.png,/nas-ctm01/datasets/public/celeba/051108.png,5827,102,test,30
1431,051149.png,/nas-ctm01/datasets/public/celeba/051149.png,2158,27,test,29
1432,051211.png,/nas-ctm01/datasets/public/celeba/051211.png,4157,58,train,30
1433,051213.png,/nas-ctm01/datasets/public/celeba/051213.png,2643,38,train,29
1434,051277.png,/nas-ctm01/datasets/public/celeba/051277.png,6483,123,train,30
1435,051295.png,/nas-ctm01/datasets/public/celeba/051295.png,8785,168,train,29
1436,051374.png,/nas-ctm01/datasets/public/celeba/051374.png,10160,197,train,30
1437,051412.png,/nas-ctm01/datasets/public/celeba/051412.png,1341,9,test,29
1438,051413.png,/nas-ctm01/datasets/public/celeba/051413.png,8469,161,val,28
1439,051441.png,/nas-ctm01/datasets/public/celeba/051441.png,6439,122,train,30
1440,051464.png,/nas-ctm01/datasets/public/celeba/051464.png,4955,80,train,30
1441,051517.png,/nas-ctm01/datasets/public/celeba/051517.png,3569,50,train,29
1442,051542.png,/nas-ctm01/datasets/public/celeba/051542.png,3808,53,test,29
1443,051591.png,/nas-ctm01/datasets/public/celeba/051591.png,2898,42,test,28
1444,051637.png,/nas-ctm01/datasets/public/celeba/051637.png,9789,187,train,30
1445,051700.png,/nas-ctm01/datasets/public/celeba/051700.png,7151,140,train,29
1446,051724.png,/nas-ctm01/datasets/public/celeba/051724.png,5382,87,train,29
1447,051881.png,/nas-ctm01/datasets/public/celeba/051881.png,6844,129,val,30
1448,051885.png,/nas-ctm01/datasets/public/celeba/051885.png,8896,170,train,26
1449,051912.png,/nas-ctm01/datasets/public/celeba/051912.png,6042,105,train,29
1450,051955.png,/nas-ctm01/datasets/public/celeba/051955.png,4157,58,train,30
1451,051971.png,/nas-ctm01/datasets/public/celeba/051971.png,1493,14,train,29
1452,052017.png,/nas-ctm01/datasets/public/celeba/052017.png,4951,79,test,30
1453,052078.png,/nas-ctm01/datasets/public/celeba/052078.png,8454,159,train,30
1454,052095.png,/nas-ctm01/datasets/public/celeba/052095.png,3808,53,train,29
1455,052150.png,/nas-ctm01/datasets/public/celeba/052150.png,2015,23,train,30
1456,052218.png,/nas-ctm01/datasets/public/celeba/052218.png,6351,116,test,30
1457,052240.png,/nas-ctm01/datasets/public/celeba/052240.png,4702,72,train,28
1458,052315.png,/nas-ctm01/datasets/public/celeba/052315.png,4309,60,train,26
1459,052318.png,/nas-ctm01/datasets/public/celeba/052318.png,1371,10,train,30
1460,052374.png,/nas-ctm01/datasets/public/celeba/052374.png,8692,163,train,27
1461,052452.png,/nas-ctm01/datasets/public/celeba/052452.png,7348,144,train,30
1462,052483.png,/nas-ctm01/datasets/public/celeba/052483.png,7850,148,test,27
1463,052536.png,/nas-ctm01/datasets/public/celeba/052536.png,6876,132,train,30
1464,052604.png,/nas-ctm01/datasets/public/celeba/052604.png,8448,158,train,30
1465,052619.png,/nas-ctm01/datasets/public/celeba/052619.png,10060,192,train,29
1466,052641.png,/nas-ctm01/datasets/public/celeba/052641.png,8112,152,train,30
1467,052649.png,/nas-ctm01/datasets/public/celeba/052649.png,6751,127,train,28
1468,052678.png,/nas-ctm01/datasets/public/celeba/052678.png,10134,195,train,30
1469,052684.png,/nas-ctm01/datasets/public/celeba/052684.png,4439,64,train,30
1470,052768.png,/nas-ctm01/datasets/public/celeba/052768.png,4577,69,train,30
1471,052778.png,/nas-ctm01/datasets/public/celeba/052778.png,9245,181,train,30
1472,052812.png,/nas-ctm01/datasets/public/celeba/052812.png,3569,50,train,29
1473,052836.png,/nas-ctm01/datasets/public/celeba/052836.png,2158,27,test,29
1474,052981.png,/nas-ctm01/datasets/public/celeba/052981.png,4951,79,train,30
1475,053036.png,/nas-ctm01/datasets/public/celeba/053036.png,4936,77,train,30
1476,053123.png,/nas-ctm01/datasets/public/celeba/053123.png,1947,21,train,30
1477,053131.png,/nas-ctm01/datasets/public/celeba/053131.png,1467,13,train,30
1478,053206.png,/nas-ctm01/datasets/public/celeba/053206.png,2261,33,test,30
1479,053274.png,/nas-ctm01/datasets/public/celeba/053274.png,2055,24,train,30
1480,053277.png,/nas-ctm01/datasets/public/celeba/053277.png,2643,38,train,29
1481,053297.png,/nas-ctm01/datasets/public/celeba/053297.png,8692,163,train,27
1482,053303.png,/nas-ctm01/datasets/public/celeba/053303.png,4636,70,train,27
1483,053318.png,/nas-ctm01/datasets/public/celeba/053318.png,6112,110,val,27
1484,053322.png,/nas-ctm01/datasets/public/celeba/053322.png,2318,35,train,30
1485,053339.png,/nas-ctm01/datasets/public/celeba/053339.png,1990,22,train,30
1486,053370.png,/nas-ctm01/datasets/public/celeba/053370.png,2158,27,test,29
1487,053383.png,/nas-ctm01/datasets/public/celeba/053383.png,3896,54,train,29
1488,053486.png,/nas-ctm01/datasets/public/celeba/053486.png,7001,137,train,30
1489,053525.png,/nas-ctm01/datasets/public/celeba/053525.png,2898,42,train,28
1490,053533.png,/nas-ctm01/datasets/public/celeba/053533.png,5182,84,train,29
1491,053545.png,/nas-ctm01/datasets/public/celeba/053545.png,3569,50,train,29
1492,053563.png,/nas-ctm01/datasets/public/celeba/053563.png,3056,46,train,28
