row_index_in_train_npy,embedding_index_original_dataset,smiling_probability,smiling_percentage,smiling_prediction,filename,image_path
13420,48162,0.00182045,0.1820,0,48162.png,/nas-ctm01/datasets/public/ffhq256/48162.png
13421,4745,0.19195099,19.1951,0,04745.png,/nas-ctm01/datasets/public/ffhq256/04745.png
13422,51023,0.89900476,89.9005,1,51023.png,/nas-ctm01/datasets/public/ffhq256/51023.png
13423,19224,0.01259061,1.2591,0,19224.png,/nas-ctm01/datasets/public/ffhq256/19224.png
13424,12162,0.02260209,2.2602,0,12162.png,/nas-ctm01/datasets/public/ffhq256/12162.png
13425,65566,0.61997199,61.9972,1,65566.png,/nas-ctm01/datasets/public/ffhq256/65566.png
13426,4380,0.80889010,80.8890,1,04380.png,/nas-ctm01/datasets/public/ffhq256/04380.png
13427,2065,0.88600427,88.6004,1,02065.png,/nas-ctm01/datasets/public/ffhq256/02065.png
13428,29167,0.99268639,99.2686,1,29167.png,/nas-ctm01/datasets/public/ffhq256/29167.png
13429,40109,0.88962519,88.9625,1,40109.png,/nas-ctm01/datasets/public/ffhq256/40109.png
13430,23203,0.00187252,0.1873,0,23203.png,/nas-ctm01/datasets/public/ffhq256/23203.png
13431,40621,0.00790464,0.7905,0,40621.png,/nas-ctm01/datasets/public/ffhq256/40621.png
13432,26338,0.76830512,76.8305,1,26338.png,/nas-ctm01/datasets/public/ffhq256/26338.png
13433,6418,0.18026502,18.0265,0,06418.png,/nas-ctm01/datasets/public/ffhq256/06418.png
13434,54898,0.03861105,3.8611,0,54898.png,/nas-ctm01/datasets/public/ffhq256/54898.png
13435,27642,0.51927787,51.9278,1,27642.png,/nas-ctm01/datasets/public/ffhq256/27642.png
13436,1846,0.71567702,71.5677,1,01846.png,/nas-ctm01/datasets/public/ffhq256/01846.png
13437,16423,0.00198764,0.1988,0,16423.png,/nas-ctm01/datasets/public/ffhq256/16423.png
13438,58745,0.02101832,2.1018,0,58745.png,/nas-ctm01/datasets/public/ffhq256/58745.png
13439,23220,0.84928638,84.9286,1,23220.png,/nas-ctm01/datasets/public/ffhq256/23220.png
13440,22603,0.95990324,95.9903,1,22603.png,/nas-ctm01/datasets/public/ffhq256/22603.png
13441,10049,0.79539335,79.5393,1,10049.png,/nas-ctm01/datasets/public/ffhq256/10049.png
13442,14114,0.96302992,96.3030,1,14114.png,/nas-ctm01/datasets/public/ffhq256/14114.png
13443,30103,0.55855531,55.8555,1,30103.png,/nas-ctm01/datasets/public/ffhq256/30103.png
13444,51814,0.70304376,70.3044,1,51814.png,/nas-ctm01/datasets/public/ffhq256/51814.png
13445,6707,0.99598432,99.5984,1,06707.png,/nas-ctm01/datasets/public/ffhq256/06707.png
13446,45152,0.01215990,1.2160,0,45152.png,/nas-ctm01/datasets/public/ffhq256/45152.png
13447,38823,0.00080467,0.0805,0,38823.png,/nas-ctm01/datasets/public/ffhq256/38823.png
13448,11933,0.06062187,6.0622,0,11933.png,/nas-ctm01/datasets/public/ffhq256/11933.png
13449,18248,0.96681678,96.6817,1,18248.png,/nas-ctm01/datasets/public/ffhq256/18248.png
13450,9025,0.77464849,77.4648,1,09025.png,/nas-ctm01/datasets/public/ffhq256/09025.png
13451,41245,0.70598847,70.5988,1,41245.png,/nas-ctm01/datasets/public/ffhq256/41245.png
13452,69902,0.16908695,16.9087,0,69902.png,/nas-ctm01/datasets/public/ffhq256/69902.png
13453,68936,0.00285279,0.2853,0,68936.png,/nas-ctm01/datasets/public/ffhq256/68936.png
13454,10159,0.99511021,99.5110,1,10159.png,/nas-ctm01/datasets/public/ffhq256/10159.png
13455,14696,0.90409225,90.4092,1,14696.png,/nas-ctm01/datasets/public/ffhq256/14696.png
13456,12709,0.81802005,81.8020,1,12709.png,/nas-ctm01/datasets/public/ffhq256/12709.png
13457,27837,0.01073719,1.0737,0,27837.png,/nas-ctm01/datasets/public/ffhq256/27837.png
13458,6956,0.99702448,99.7024,1,06956.png,/nas-ctm01/datasets/public/ffhq256/06956.png
13459,1793,0.54314506,54.3145,1,01793.png,/nas-ctm01/datasets/public/ffhq256/01793.png
13460,13685,0.98333955,98.3340,1,13685.png,/nas-ctm01/datasets/public/ffhq256/13685.png
13461,23881,0.98959643,98.9596,1,23881.png,/nas-ctm01/datasets/public/ffhq256/23881.png
13462,21547,0.92400074,92.4001,1,21547.png,/nas-ctm01/datasets/public/ffhq256/21547.png
13463,18602,0.97884959,97.8850,1,18602.png,/nas-ctm01/datasets/public/ffhq256/18602.png
13464,34221,0.13124460,13.1245,0,34221.png,/nas-ctm01/datasets/public/ffhq256/34221.png
13465,9430,0.65111262,65.1113,1,09430.png,/nas-ctm01/datasets/public/ffhq256/09430.png
13466,42868,0.09793513,9.7935,0,42868.png,/nas-ctm01/datasets/public/ffhq256/42868.png
13467,33916,0.90778911,90.7789,1,33916.png,/nas-ctm01/datasets/public/ffhq256/33916.png
13468,8296,0.98516697,98.5167,1,08296.png,/nas-ctm01/datasets/public/ffhq256/08296.png
13469,61906,0.82631755,82.6318,1,61906.png,/nas-ctm01/datasets/public/ffhq256/61906.png
13470,68066,0.67529434,67.5294,1,68066.png,/nas-ctm01/datasets/public/ffhq256/68066.png
13471,29766,0.00680956,0.6810,0,29766.png,/nas-ctm01/datasets/public/ffhq256/29766.png
13472,44263,0.02331109,2.3311,0,44263.png,/nas-ctm01/datasets/public/ffhq256/44263.png
13473,65267,0.11222746,11.2227,0,65267.png,/nas-ctm01/datasets/public/ffhq256/65267.png
13474,33761,0.00180059,0.1801,0,33761.png,/nas-ctm01/datasets/public/ffhq256/33761.png
13475,30918,0.01388331,1.3883,0,30918.png,/nas-ctm01/datasets/public/ffhq256/30918.png
13476,65504,0.00090853,0.0909,0,65504.png,/nas-ctm01/datasets/public/ffhq256/65504.png
13477,27680,0.96255302,96.2553,1,27680.png,/nas-ctm01/datasets/public/ffhq256/27680.png
13478,20021,0.87646371,87.6464,1,20021.png,/nas-ctm01/datasets/public/ffhq256/20021.png
13479,51598,0.16494632,16.4946,0,51598.png,/nas-ctm01/datasets/public/ffhq256/51598.png
13480,24572,0.99430889,99.4309,1,24572.png,/nas-ctm01/datasets/public/ffhq256/24572.png
13481,4647,0.00835784,0.8358,0,04647.png,/nas-ctm01/datasets/public/ffhq256/04647.png
13482,48409,0.99671727,99.6717,1,48409.png,/nas-ctm01/datasets/public/ffhq256/48409.png
13483,55737,0.98138535,98.1385,1,55737.png,/nas-ctm01/datasets/public/ffhq256/55737.png
13484,13645,0.75140238,75.1402,1,13645.png,/nas-ctm01/datasets/public/ffhq256/13645.png
13485,5582,0.96183914,96.1839,1,05582.png,/nas-ctm01/datasets/public/ffhq256/05582.png
13486,32883,0.98661125,98.6611,1,32883.png,/nas-ctm01/datasets/public/ffhq256/32883.png
13487,41032,0.02794123,2.7941,0,41032.png,/nas-ctm01/datasets/public/ffhq256/41032.png
13488,23755,0.06772388,6.7724,0,23755.png,/nas-ctm01/datasets/public/ffhq256/23755.png
13489,38514,0.05048792,5.0488,0,38514.png,/nas-ctm01/datasets/public/ffhq256/38514.png
13490,50823,0.99303353,99.3034,1,50823.png,/nas-ctm01/datasets/public/ffhq256/50823.png
13491,38740,0.02874219,2.8742,0,38740.png,/nas-ctm01/datasets/public/ffhq256/38740.png
13492,2440,0.00474354,0.4744,0,02440.png,/nas-ctm01/datasets/public/ffhq256/02440.png
13493,25589,0.55173719,55.1737,1,25589.png,/nas-ctm01/datasets/public/ffhq256/25589.png
13494,45970,0.01318529,1.3185,0,45970.png,/nas-ctm01/datasets/public/ffhq256/45970.png
13495,17820,0.00363561,0.3636,0,17820.png,/nas-ctm01/datasets/public/ffhq256/17820.png
13496,35325,0.99935061,99.9351,1,35325.png,/nas-ctm01/datasets/public/ffhq256/35325.png
13497,52970,0.08440594,8.4406,0,52970.png,/nas-ctm01/datasets/public/ffhq256/52970.png
13498,17377,0.00301557,0.3016,0,17377.png,/nas-ctm01/datasets/public/ffhq256/17377.png
13499,25325,0.49883386,49.8834,0,25325.png,/nas-ctm01/datasets/public/ffhq256/25325.png
13500,69984,0.99815696,99.8157,1,69984.png,/nas-ctm01/datasets/public/ffhq256/69984.png
13501,5827,0.97721434,97.7214,1,05827.png,/nas-ctm01/datasets/public/ffhq256/05827.png
13502,35746,0.00280411,0.2804,0,35746.png,/nas-ctm01/datasets/public/ffhq256/35746.png
13503,50462,0.00092884,0.0929,0,50462.png,/nas-ctm01/datasets/public/ffhq256/50462.png
13504,51978,0.07816892,7.8169,0,51978.png,/nas-ctm01/datasets/public/ffhq256/51978.png
13505,18818,0.06774950,6.7750,0,18818.png,/nas-ctm01/datasets/public/ffhq256/18818.png
13506,23413,0.28018412,28.0184,0,23413.png,/nas-ctm01/datasets/public/ffhq256/23413.png
13507,60427,0.00620355,0.6204,0,60427.png,/nas-ctm01/datasets/public/ffhq256/60427.png
13508,40016,0.69755483,69.7555,1,40016.png,/nas-ctm01/datasets/public/ffhq256/40016.png
13509,68792,0.19862765,19.8628,0,68792.png,/nas-ctm01/datasets/public/ffhq256/68792.png
13510,16343,0.99978215,99.9782,1,16343.png,/nas-ctm01/datasets/public/ffhq256/16343.png
13511,66978,0.98703301,98.7033,1,66978.png,/nas-ctm01/datasets/public/ffhq256/66978.png
13512,7687,0.69163853,69.1639,1,07687.png,/nas-ctm01/datasets/public/ffhq256/07687.png
13513,14148,0.14248177,14.2482,0,14148.png,/nas-ctm01/datasets/public/ffhq256/14148.png
13514,9222,0.29275748,29.2757,0,09222.png,/nas-ctm01/datasets/public/ffhq256/09222.png
13515,32832,0.42917240,42.9172,0,32832.png,/nas-ctm01/datasets/public/ffhq256/32832.png
13516,10915,0.21890418,21.8904,0,10915.png,/nas-ctm01/datasets/public/ffhq256/10915.png
13517,23343,0.99797124,99.7971,1,23343.png,/nas-ctm01/datasets/public/ffhq256/23343.png
13518,16223,0.99636889,99.6369,1,16223.png,/nas-ctm01/datasets/public/ffhq256/16223.png
13519,62505,0.00121160,0.1212,0,62505.png,/nas-ctm01/datasets/public/ffhq256/62505.png
13520,19020,0.16964994,16.9650,0,19020.png,/nas-ctm01/datasets/public/ffhq256/19020.png
13521,23335,0.14449181,14.4492,0,23335.png,/nas-ctm01/datasets/public/ffhq256/23335.png
13522,21018,0.00386021,0.3860,0,21018.png,/nas-ctm01/datasets/public/ffhq256/21018.png
13523,18937,0.51803207,51.8032,1,18937.png,/nas-ctm01/datasets/public/ffhq256/18937.png
13524,16196,0.37257710,37.2577,0,16196.png,/nas-ctm01/datasets/public/ffhq256/16196.png
13525,11610,0.18073715,18.0737,0,11610.png,/nas-ctm01/datasets/public/ffhq256/11610.png
13526,54298,0.00885058,0.8851,0,54298.png,/nas-ctm01/datasets/public/ffhq256/54298.png
13527,8276,0.33762914,33.7629,0,08276.png,/nas-ctm01/datasets/public/ffhq256/08276.png
13528,44346,0.00998938,0.9989,0,44346.png,/nas-ctm01/datasets/public/ffhq256/44346.png
13529,68715,0.00081480,0.0815,0,68715.png,/nas-ctm01/datasets/public/ffhq256/68715.png
13530,16514,0.94899338,94.8993,1,16514.png,/nas-ctm01/datasets/public/ffhq256/16514.png
13531,47163,0.35161734,35.1617,0,47163.png,/nas-ctm01/datasets/public/ffhq256/47163.png
13532,39995,0.98456883,98.4569,1,39995.png,/nas-ctm01/datasets/public/ffhq256/39995.png
13533,23209,0.97438383,97.4384,1,23209.png,/nas-ctm01/datasets/public/ffhq256/23209.png
13534,25584,0.99328774,99.3288,1,25584.png,/nas-ctm01/datasets/public/ffhq256/25584.png
13535,53489,0.29784659,29.7847,0,53489.png,/nas-ctm01/datasets/public/ffhq256/53489.png
13536,57353,0.83150744,83.1507,1,57353.png,/nas-ctm01/datasets/public/ffhq256/57353.png
13537,35988,0.01298505,1.2985,0,35988.png,/nas-ctm01/datasets/public/ffhq256/35988.png
13538,11948,0.97453296,97.4533,1,11948.png,/nas-ctm01/datasets/public/ffhq256/11948.png
13539,42022,0.97709185,97.7092,1,42022.png,/nas-ctm01/datasets/public/ffhq256/42022.png
13540,15488,0.03859295,3.8593,0,15488.png,/nas-ctm01/datasets/public/ffhq256/15488.png
13541,25393,0.28271493,28.2715,0,25393.png,/nas-ctm01/datasets/public/ffhq256/25393.png
13542,39007,0.98264837,98.2648,1,39007.png,/nas-ctm01/datasets/public/ffhq256/39007.png
13543,68340,0.30771261,30.7713,0,68340.png,/nas-ctm01/datasets/public/ffhq256/68340.png
13544,27600,0.98229229,98.2292,1,27600.png,/nas-ctm01/datasets/public/ffhq256/27600.png
13545,69162,0.02001891,2.0019,0,69162.png,/nas-ctm01/datasets/public/ffhq256/69162.png
13546,58635,0.99984312,99.9843,1,58635.png,/nas-ctm01/datasets/public/ffhq256/58635.png
13547,51573,0.99848974,99.8490,1,51573.png,/nas-ctm01/datasets/public/ffhq256/51573.png
13548,38610,0.96876007,96.8760,1,38610.png,/nas-ctm01/datasets/public/ffhq256/38610.png
13549,58330,0.99859017,99.8590,1,58330.png,/nas-ctm01/datasets/public/ffhq256/58330.png
13550,43364,0.95860493,95.8605,1,43364.png,/nas-ctm01/datasets/public/ffhq256/43364.png
13551,69361,0.00381910,0.3819,0,69361.png,/nas-ctm01/datasets/public/ffhq256/69361.png
13552,1032,0.52382112,52.3821,1,01032.png,/nas-ctm01/datasets/public/ffhq256/01032.png
13553,3467,0.24242379,24.2424,0,03467.png,/nas-ctm01/datasets/public/ffhq256/03467.png
13554,6317,0.77698779,77.6988,1,06317.png,/nas-ctm01/datasets/public/ffhq256/06317.png
13555,31678,0.03051855,3.0519,0,31678.png,/nas-ctm01/datasets/public/ffhq256/31678.png
13556,3953,0.12314847,12.3148,0,03953.png,/nas-ctm01/datasets/public/ffhq256/03953.png
13557,40425,0.57866019,57.8660,1,40425.png,/nas-ctm01/datasets/public/ffhq256/40425.png
13558,26788,0.99718297,99.7183,1,26788.png,/nas-ctm01/datasets/public/ffhq256/26788.png
13559,21349,0.32901931,32.9019,0,21349.png,/nas-ctm01/datasets/public/ffhq256/21349.png
13560,43084,0.99603075,99.6031,1,43084.png,/nas-ctm01/datasets/public/ffhq256/43084.png
13561,26419,0.03680649,3.6806,0,26419.png,/nas-ctm01/datasets/public/ffhq256/26419.png
13562,40021,0.20909363,20.9094,0,40021.png,/nas-ctm01/datasets/public/ffhq256/40021.png
13563,22717,0.19332197,19.3322,0,22717.png,/nas-ctm01/datasets/public/ffhq256/22717.png
13564,8854,0.97720373,97.7204,1,08854.png,/nas-ctm01/datasets/public/ffhq256/08854.png
13565,30834,0.99874842,99.8748,1,30834.png,/nas-ctm01/datasets/public/ffhq256/30834.png
13566,55815,0.88759416,88.7594,1,55815.png,/nas-ctm01/datasets/public/ffhq256/55815.png
13567,8518,0.24297968,24.2980,0,08518.png,/nas-ctm01/datasets/public/ffhq256/08518.png
13568,40490,0.91535932,91.5359,1,40490.png,/nas-ctm01/datasets/public/ffhq256/40490.png
13569,18469,0.68174034,68.1740,1,18469.png,/nas-ctm01/datasets/public/ffhq256/18469.png
13570,68727,0.00976189,0.9762,0,68727.png,/nas-ctm01/datasets/public/ffhq256/68727.png
13571,64620,0.91779572,91.7796,1,64620.png,/nas-ctm01/datasets/public/ffhq256/64620.png
13572,47795,0.04138994,4.1390,0,47795.png,/nas-ctm01/datasets/public/ffhq256/47795.png
13573,10758,0.99215734,99.2157,1,10758.png,/nas-ctm01/datasets/public/ffhq256/10758.png
13574,14527,0.96095085,96.0951,1,14527.png,/nas-ctm01/datasets/public/ffhq256/14527.png
13575,48407,0.98207653,98.2077,1,48407.png,/nas-ctm01/datasets/public/ffhq256/48407.png
13576,66193,0.73572296,73.5723,1,66193.png,/nas-ctm01/datasets/public/ffhq256/66193.png
13577,33046,0.98123252,98.1233,1,33046.png,/nas-ctm01/datasets/public/ffhq256/33046.png
13578,60099,0.00457391,0.4574,0,60099.png,/nas-ctm01/datasets/public/ffhq256/60099.png
13579,63102,0.74280554,74.2806,1,63102.png,/nas-ctm01/datasets/public/ffhq256/63102.png
13580,15197,0.04343049,4.3430,0,15197.png,/nas-ctm01/datasets/public/ffhq256/15197.png
13581,55487,0.98500723,98.5007,1,55487.png,/nas-ctm01/datasets/public/ffhq256/55487.png
13582,19696,0.98247564,98.2476,1,19696.png,/nas-ctm01/datasets/public/ffhq256/19696.png
13583,35986,0.13223231,13.2232,0,35986.png,/nas-ctm01/datasets/public/ffhq256/35986.png
13584,5747,0.00562638,0.5626,0,05747.png,/nas-ctm01/datasets/public/ffhq256/05747.png
13585,60600,0.99250329,99.2503,1,60600.png,/nas-ctm01/datasets/public/ffhq256/60600.png
13586,31810,0.04856643,4.8566,0,31810.png,/nas-ctm01/datasets/public/ffhq256/31810.png
13587,49318,0.70682055,70.6821,1,49318.png,/nas-ctm01/datasets/public/ffhq256/49318.png
13588,47392,0.02696987,2.6970,0,47392.png,/nas-ctm01/datasets/public/ffhq256/47392.png
13589,27797,0.00040560,0.0406,0,27797.png,/nas-ctm01/datasets/public/ffhq256/27797.png
13590,43228,0.07393853,7.3939,0,43228.png,/nas-ctm01/datasets/public/ffhq256/43228.png
13591,26386,0.06609023,6.6090,0,26386.png,/nas-ctm01/datasets/public/ffhq256/26386.png
13592,47263,0.99075085,99.0751,1,47263.png,/nas-ctm01/datasets/public/ffhq256/47263.png
13593,45367,0.21830516,21.8305,0,45367.png,/nas-ctm01/datasets/public/ffhq256/45367.png
13594,46793,0.99525982,99.5260,1,46793.png,/nas-ctm01/datasets/public/ffhq256/46793.png
13595,13379,0.00082707,0.0827,0,13379.png,/nas-ctm01/datasets/public/ffhq256/13379.png
13596,21733,0.98426139,98.4261,1,21733.png,/nas-ctm01/datasets/public/ffhq256/21733.png
13597,4613,0.04728051,4.7281,0,04613.png,/nas-ctm01/datasets/public/ffhq256/04613.png
13598,32754,0.31852093,31.8521,0,32754.png,/nas-ctm01/datasets/public/ffhq256/32754.png
13599,31162,0.38445359,38.4454,0,31162.png,/nas-ctm01/datasets/public/ffhq256/31162.png
13600,43707,0.03161212,3.1612,0,43707.png,/nas-ctm01/datasets/public/ffhq256/43707.png
13601,23516,0.97252381,97.2524,1,23516.png,/nas-ctm01/datasets/public/ffhq256/23516.png
13602,66911,0.99508202,99.5082,1,66911.png,/nas-ctm01/datasets/public/ffhq256/66911.png
13603,43544,0.00738678,0.7387,0,43544.png,/nas-ctm01/datasets/public/ffhq256/43544.png
13604,33696,0.98694873,98.6949,1,33696.png,/nas-ctm01/datasets/public/ffhq256/33696.png
13605,19387,0.53784186,53.7842,1,19387.png,/nas-ctm01/datasets/public/ffhq256/19387.png
13606,4653,0.27693954,27.6940,0,04653.png,/nas-ctm01/datasets/public/ffhq256/04653.png
13607,4244,0.35768166,35.7682,0,04244.png,/nas-ctm01/datasets/public/ffhq256/04244.png
13608,53482,0.10951191,10.9512,0,53482.png,/nas-ctm01/datasets/public/ffhq256/53482.png
13609,34567,0.98850060,98.8501,1,34567.png,/nas-ctm01/datasets/public/ffhq256/34567.png
13610,23156,0.98216599,98.2166,1,23156.png,/nas-ctm01/datasets/public/ffhq256/23156.png
13611,39569,0.99811184,99.8112,1,39569.png,/nas-ctm01/datasets/public/ffhq256/39569.png
13612,52532,0.05969818,5.9698,0,52532.png,/nas-ctm01/datasets/public/ffhq256/52532.png
13613,62285,0.01000868,1.0009,0,62285.png,/nas-ctm01/datasets/public/ffhq256/62285.png
13614,32639,0.99646407,99.6464,1,32639.png,/nas-ctm01/datasets/public/ffhq256/32639.png
13615,14967,0.99961072,99.9611,1,14967.png,/nas-ctm01/datasets/public/ffhq256/14967.png
13616,11052,0.00913883,0.9139,0,11052.png,/nas-ctm01/datasets/public/ffhq256/11052.png
13617,55936,0.99935848,99.9358,1,55936.png,/nas-ctm01/datasets/public/ffhq256/55936.png
13618,47495,0.95472550,95.4726,1,47495.png,/nas-ctm01/datasets/public/ffhq256/47495.png
13619,66129,0.99213672,99.2137,1,66129.png,/nas-ctm01/datasets/public/ffhq256/66129.png
13620,13458,0.99738187,99.7382,1,13458.png,/nas-ctm01/datasets/public/ffhq256/13458.png
13621,19858,0.99837661,99.8377,1,19858.png,/nas-ctm01/datasets/public/ffhq256/19858.png
13622,48546,0.99040234,99.0402,1,48546.png,/nas-ctm01/datasets/public/ffhq256/48546.png
13623,47294,0.28399560,28.3996,0,47294.png,/nas-ctm01/datasets/public/ffhq256/47294.png
13624,24447,0.06498882,6.4989,0,24447.png,/nas-ctm01/datasets/public/ffhq256/24447.png
13625,12248,0.01780582,1.7806,0,12248.png,/nas-ctm01/datasets/public/ffhq256/12248.png
13626,10105,0.99658442,99.6584,1,10105.png,/nas-ctm01/datasets/public/ffhq256/10105.png
13627,66278,0.01606702,1.6067,0,66278.png,/nas-ctm01/datasets/public/ffhq256/66278.png
13628,64345,0.88370001,88.3700,1,64345.png,/nas-ctm01/datasets/public/ffhq256/64345.png
13629,59288,0.99046117,99.0461,1,59288.png,/nas-ctm01/datasets/public/ffhq256/59288.png
13630,8723,0.83302271,83.3023,1,08723.png,/nas-ctm01/datasets/public/ffhq256/08723.png
13631,15759,0.23458779,23.4588,0,15759.png,/nas-ctm01/datasets/public/ffhq256/15759.png
13632,62288,0.02768321,2.7683,0,62288.png,/nas-ctm01/datasets/public/ffhq256/62288.png
13633,30644,0.99238694,99.2387,1,30644.png,/nas-ctm01/datasets/public/ffhq256/30644.png
13634,56160,0.11616884,11.6169,0,56160.png,/nas-ctm01/datasets/public/ffhq256/56160.png
13635,58942,0.99873179,99.8732,1,58942.png,/nas-ctm01/datasets/public/ffhq256/58942.png
13636,59442,0.69151670,69.1517,1,59442.png,/nas-ctm01/datasets/public/ffhq256/59442.png
13637,63874,0.99882776,99.8828,1,63874.png,/nas-ctm01/datasets/public/ffhq256/63874.png
13638,28296,0.84417701,84.4177,1,28296.png,/nas-ctm01/datasets/public/ffhq256/28296.png
13639,543,0.99573261,99.5733,1,00543.png,/nas-ctm01/datasets/public/ffhq256/00543.png
13640,67393,0.99562103,99.5621,1,67393.png,/nas-ctm01/datasets/public/ffhq256/67393.png
13641,23364,0.10413808,10.4138,0,23364.png,/nas-ctm01/datasets/public/ffhq256/23364.png
13642,5426,0.99465311,99.4653,1,05426.png,/nas-ctm01/datasets/public/ffhq256/05426.png
13643,26701,0.99038917,99.0389,1,26701.png,/nas-ctm01/datasets/public/ffhq256/26701.png
13644,41137,0.00440731,0.4407,0,41137.png,/nas-ctm01/datasets/public/ffhq256/41137.png
13645,53943,0.10912672,10.9127,0,53943.png,/nas-ctm01/datasets/public/ffhq256/53943.png
13646,22397,0.00610580,0.6106,0,22397.png,/nas-ctm01/datasets/public/ffhq256/22397.png
13647,54094,0.43252337,43.2523,0,54094.png,/nas-ctm01/datasets/public/ffhq256/54094.png
13648,59365,0.01015992,1.0160,0,59365.png,/nas-ctm01/datasets/public/ffhq256/59365.png
13649,43782,0.93983054,93.9831,1,43782.png,/nas-ctm01/datasets/public/ffhq256/43782.png
